,N,Bx,By,Bz,Ex,Ey,Ez
27,100000,2.6725714364761642e-14,-3.621122704403891e-13,1.3796072516217352e-10,16451.180673377483,-23931.06354887284,-200564.1602337054
28,100000,1.0221184790341946e-12,6.932728897482612e-13,1.4118383620835187e-10,52203.94066956752,-19921.8791462589,-202301.6483823101
29,100000,4.099071430610161e-13,-1.782650151308695e-12,1.3808485440668524e-10,25021.278159693593,-33365.510990980874,-189041.30152358406
30,100000,1.0966914420834807e-12,3.3435936278544833e-13,1.3397643304712573e-10,15487.423859564982,12095.069162790493,-171762.24882985785
31,100000,-5.067354443839862e-13,-2.2269404569382016e-13,1.3607241186829457e-10,-15969.93532133921,-4089.3200696352874,-192370.33803422877
32,100000,4.79213766034081e-13,7.702250598489687e-13,1.3709343548003218e-10,6225.87545834632,22212.43240404534,-188961.50313820413
33,100000,1.3454800354259774e-12,1.5729797202466273e-12,1.352544787125621e-10,26817.466298111212,-11134.554847815396,-186014.09131533673
34,100000,-1.3177984274722983e-12,4.2603203549173595e-13,1.369589886584476e-10,-7642.6532833415695,20302.30465680483,-194276.1400222039
35,100000,1.0448526095482539e-12,-9.977505136482626e-13,1.3734948551538957e-10,11964.449596144997,-15459.182886863082,-192806.13513117403
36,100000,-1.6881131586777076e-13,8.117567968977921e-14,1.3799349620223497e-10,-4709.794208392884,-1906.4205039584872,-182131.98739212705
37,100000,-8.699654741580081e-13,1.4708567776045232e-12,1.4082491769618475e-10,-5935.39091679755,29027.6508284065,-207182.51245642055
38,100000,1.05538864205282e-12,-7.495330479858554e-13,1.4474335132607295e-10,7890.445663587192,-33653.49342329059,-212417.95544357423
39,100000,4.2845560896860387e-13,7.364697132149497e-13,1.4335325781284768e-10,16758.11266743906,10763.504825695121,-222939.75533930032
40,100000,8.042819396574513e-13,-5.698840770620771e-13,1.384848374239281e-10,-7675.219297193943,-14675.748474873717,-199507.48991608128
41,100000,1.1345521518135394e-12,-2.2819030666104797e-12,1.2997960903364356e-10,23443.813464641476,-31105.032329139827,-164428.03401567895
42,100000,-1.6285287459344635e-14,-5.1765025448668505e-14,1.354755237676601e-10,9741.272884343474,5976.450876387481,-197429.57252925407
43,100000,-1.5053728585745836e-12,1.3519571078658376e-13,1.3825793032544765e-10,-32183.682517205263,-757.5006577762722,-191953.53045296363
44,100000,1.2686817180574446e-12,2.355965624857139e-13,1.366982409623589e-10,12046.948920194855,6264.668843478968,-198689.484291642
45,100000,1.2158883437726063e-12,3.869480839375132e-14,1.320439455439068e-10,18026.3714316726,24137.671459195175,-175041.22043282958
46,100000,1.922617611721443e-12,1.160677076848953e-12,1.3329917971827545e-10,40149.722211162465,29974.555567310512,-177874.6769855817
47,100000,-1.608354950396556e-12,-1.8807414371983125e-13,1.3728572885661518e-10,-17435.897540663238,-6293.753436729259,-203583.9662933195
48,100000,5.862465973640235e-13,5.469220851021983e-13,1.3655312271256713e-10,24066.305556538555,-5332.06798526138,-187797.60331491526
49,100000,-7.101614646548862e-13,1.950032372959272e-13,1.4100975528852546e-10,-5339.805106302754,10199.140941729025,-206106.95653096048
50,100000,4.575046165841308e-13,-1.155848682936314e-12,1.3258456583711065e-10,4815.767817298992,-27960.554598631545,-183100.142669563
51,100000,1.656215518118878e-13,-2.5291114006897756e-12,1.3630751844904998e-10,-2341.3545087738753,-14801.489596348612,-196933.23572448458
52,100000,-8.406459837000664e-13,8.411532326331135e-13,1.335644861163183e-10,-21986.887772334903,4062.5186999343987,-184350.0378086505
53,100000,5.22784494657908e-13,4.955282247547582e-13,1.34730561683128e-10,10365.021117652153,24343.280632388436,-189657.02227887238
54,100000,2.6531497258538924e-12,-3.774557949371964e-13,1.4364056168933677e-10,39863.02131178384,-10148.611374386745,-214340.5240576882
55,100000,-1.5993501756267827e-12,-4.111800008298651e-13,1.3878889458980375e-10,-15656.403573859157,-4595.968120231649,-203673.1133300329
56,100000,-5.847370428816224e-13,-1.0991878329116775e-12,1.3508041889540922e-10,-2009.4308474335908,-3876.654697601054,-193005.15425836595
57,100000,5.320499651180002e-13,-4.586328242602337e-13,1.3380363258373262e-10,19013.831921654142,3873.626280150397,-186599.48848410536
58,100000,1.648890451159198e-12,-8.509823676514639e-13,1.3074875279685764e-10,26385.29392414482,-8649.055940204908,-170335.9456411099
59,100000,-3.1096053354297866e-13,-6.230506151532545e-13,1.3912621736296085e-10,-1726.6561304520976,-3826.090794804605,-197349.83996396058
60,100000,-6.258573160199732e-13,1.4421896966682643e-12,1.4274413123608004e-10,-18580.638920008976,38502.56449336062,-210061.12805126523
61,100000,-9.986193717888413e-13,-4.261565687920218e-13,1.3329835326524042e-10,-171.46714221348913,-29898.11065984156,-185763.31197305274
62,100000,3.5456914971250217e-13,2.9840892738556106e-12,1.3354477061008203e-10,7263.991002100103,70301.46909774886,-191657.45648069197
63,100000,-5.343798948104061e-13,-1.1324529310795274e-12,1.3442633853107987e-10,3338.5957665304422,-1816.966427152665,-189905.21747016118
64,100000,-1.4571462131184213e-13,7.58733381701071e-13,1.4077014922300838e-10,-12197.01887204475,18825.748913702897,-197769.2815696571
65,100000,1.369168995454767e-12,-1.399648499284332e-12,1.324339319765689e-10,33542.29876904444,-11676.654229667338,-189440.69634911447
66,100000,-5.957388171404178e-13,-1.473276347573291e-12,1.395260311780666e-10,1106.384183508269,-81844.06731796311,-202136.06371352708
67,100000,1.3352771180624284e-12,-7.181762327201015e-13,1.3718277228632323e-10,13849.492077186416,-4014.47860286764,-185030.9118733025
68,100000,6.757926460271073e-13,-1.7685425111862304e-13,1.369216862681512e-10,22416.780678984487,-5307.049451244655,-203404.84102868638
69,100000,4.741593669978928e-14,7.742044213607308e-13,1.3188867705607132e-10,-15828.556200130915,19465.886208889693,-189126.77904399871
70,100000,4.74025554466473e-13,-1.815061574722036e-12,1.3521337165129418e-10,24915.825916422604,-27038.13267137612,-200529.86160505118
71,100000,-1.5752311740189715e-12,-4.835920298768941e-13,1.392460491006024e-10,-30798.249742441596,-21089.10897576139,-198126.44214996786
72,100000,6.311590185105785e-13,-2.9013082994521363e-13,1.3371267859360691e-10,15284.000800049771,8414.115733216147,-182793.39404634206
73,100000,8.62260895828745e-14,-1.2991786570197558e-13,1.3366079474171723e-10,-11809.339528790415,3163.9576305397586,-181797.91904572904
74,100000,-2.0512082748355017e-13,3.676499734596817e-13,1.292899388725084e-10,11449.199397389844,6709.2501085452495,-162545.35415617147
75,100000,1.2813993943491993e-12,9.644582579407367e-13,1.399274712198395e-10,20957.1629964686,29620.87870960324,-209139.55317640715
76,100000,-1.0770138051724136e-13,7.571671525280345e-13,1.330195015195586e-10,-5296.404854647704,25351.75031255096,-178188.88106428675
77,100000,1.716183718611679e-12,1.2337580813712239e-12,1.4182134759359617e-10,14003.928466036628,4114.508808938068,-211112.4609467731
78,100000,-5.699585094486575e-13,-4.929106468334727e-13,1.3584548361412436e-10,-16600.460656624153,-6718.822234816451,-198256.45585635505
79,100000,-2.490384220934326e-12,5.627536215989417e-13,1.3732606701759035e-10,-33927.226645053684,13427.480207889752,-199167.3143659902
80,100000,1.1748797502597212e-12,5.532245274614746e-14,1.3684422929012537e-10,5476.018343814376,-12439.159667660153,-187271.4245102815
81,100000,1.4183322110155485e-13,8.994429261892765e-13,1.3394066874395598e-10,15156.677521049669,32980.37717980867,-185012.5441545179
82,100000,-1.2742943217832742e-14,-1.0776096403212597e-12,1.301860769260286e-10,-2875.2436721363074,-8930.31948111146,-174237.6112981896
83,100000,1.2491042924392195e-12,1.3835576079689444e-12,1.378379227209605e-10,48413.45493406565,19052.265665864412,-189639.4313167452
84,100000,-6.278323567975893e-13,2.6021924822719745e-13,1.3407468317959337e-10,-18602.464967313823,23541.242616984815,-181601.48373137217
85,100000,-1.6395906668188355e-12,1.0788854447394896e-12,1.3945105982735612e-10,-13262.402473016551,44900.05441389863,-192947.37797211
86,100000,6.000076052661957e-13,7.913743750770772e-13,1.4143099602803667e-10,4052.708234379683,-1940.6308664325636,-208204.4876539166
87,100000,-5.957581861448681e-13,1.8233211969563173e-12,1.3823187773407276e-10,-12093.825728806134,45286.62856306056,-188609.94853166328
88,100000,-1.6152732238506345e-14,1.0516266921622362e-12,1.2965032096975376e-10,357.4540107209015,3254.587878019165,-174386.78947379085
89,100000,1.3003773479036864e-13,-6.012786408872249e-13,1.3507055407350216e-10,17615.247780511017,-7625.668964272819,-191946.36193262867
90,100000,-2.537476955135497e-13,6.756344259184293e-13,1.386447893073349e-10,-9014.671712185405,10052.350990021556,-192448.68116340952
91,100000,4.374076394321073e-13,-1.0420907993626643e-12,1.4380121806242551e-10,9371.27134249491,-26515.80938924357,-225869.64661219926
92,100000,2.857720336032955e-13,-3.287274535499866e-13,1.370843898569847e-10,507.28996332398185,14257.00570791537,-194129.48739184192
93,100000,-1.3783647245791893e-12,-4.8429199283287e-13,1.4068024788276107e-10,-23931.21694782045,-21141.38656869164,-215982.66432846655
94,100000,5.063708589386966e-13,2.9810993852333454e-13,1.4015122702229566e-10,24895.30505010488,-10517.013191029628,-207134.53133576197
95,100000,-1.3042411728521974e-12,2.9605163903732766e-13,1.3447258940465605e-10,-27503.91693923504,6916.036617475397,-185518.79827586826
96,100000,6.341842343179779e-13,-1.0592857556900627e-12,1.3590352948473413e-10,-1913.3751281625307,-473.42547093160096,-186542.64207523662
97,100000,1.5067074570210792e-12,-7.853795695859424e-13,1.4148441283332664e-10,20951.527618645363,-38799.475413108165,-202603.9469194508
98,100000,3.0240219355178877e-13,-2.525326368325253e-13,1.4141756379568673e-10,10603.163893124061,-19524.373898319245,-200107.31854372038
99,100000,-4.65522218515249e-13,1.0444622835894096e-12,1.4083590033881578e-10,-3166.754988890876,24925.022443489255,-205943.5279413239
100,100000,3.2067516513840246e-13,-2.8915807351293863e-13,1.3665105632580515e-10,17944.498051643444,6185.566216509373,-190832.8159323179
101,100000,-7.946719434397015e-13,1.0546042004715812e-12,1.378436012399927e-10,-8076.497743560876,18020.22779396812,-193392.78899551192
102,100000,1.798870868075817e-13,-8.004781249372764e-14,1.3360340975054717e-10,-15193.03765583845,1639.840224695498,-183176.711707329
103,100000,-8.019277226936815e-14,-1.647981924208826e-12,1.3713077962871707e-10,-26940.019697113177,-3425.845695123539,-181412.49325128368
104,100000,-6.789034907965745e-13,9.166486561466274e-13,1.334810142991899e-10,-496.08724839066167,25569.521673119154,-198513.61254750614
105,100000,-2.6466807813375178e-14,-1.9457325534856667e-12,1.3560991610191032e-10,-9772.841357576875,-40700.19405107149,-196643.52048756884
106,100000,1.4223996581661729e-12,5.526020662709599e-13,1.3616240033931927e-10,-2912.87509259744,29242.102930585625,-188948.48407280855
107,100000,-1.7233666778615623e-12,-7.984854533562482e-13,1.3870976709686299e-10,-30939.907402094435,-18175.844725143437,-205642.83138668735
108,100000,-2.7986039969314165e-14,-5.415112688585138e-13,1.3878242850898555e-10,-3934.0282654754283,-13337.393063914855,-213330.0842344367
109,100000,1.0235845622754013e-12,-6.117543878521041e-13,1.347868046975652e-10,14162.980610394789,-19023.61919554489,-192987.7790097701
110,100000,1.0105465793573983e-12,-8.948664354488734e-13,1.3723308079424496e-10,18381.43053698028,-22895.44954884787,-196689.2375058014
111,100000,1.758555134399383e-12,1.1772612434198262e-12,1.373954848960145e-10,-3960.743271481225,14866.728227418864,-192512.82532180956
112,100000,-3.530392482999139e-13,1.892491116855177e-13,1.3794683338883176e-10,-16460.89663339279,2657.077163980383,-193844.13815991275
113,100000,-2.0535805620372144e-12,5.050967671228926e-13,1.3849909395464648e-10,-19104.033887871756,22127.411897067686,-200560.73430890837
114,100000,-1.3580427129802245e-12,6.179913752852914e-13,1.35834202697183e-10,-36650.3320033798,24765.838327660014,-189080.66771231132
115,100000,6.033340036859524e-13,4.432079525522065e-13,1.3454579240579247e-10,14164.28897062446,3389.5919554384955,-193249.5475435765
116,100000,-7.140031226572814e-13,2.6209281888163547e-13,1.417034766168188e-10,-16104.064513879268,14958.921369338652,-208587.74870724784
117,100000,-6.302767558890748e-13,-1.7886001881297873e-13,1.4103397280911444e-10,4348.405159196782,-16140.909606641106,-198550.4904500489
118,100000,-1.1299473767559521e-12,3.83145853418865e-15,1.3643006738651036e-10,-47716.08096335814,2577.0025726631734,-178681.6868060782
119,100000,-5.360371939427266e-14,1.5853941552076175e-13,1.3709642247800442e-10,19095.99224558123,-238.62742023928993,-195434.56821048624
120,100000,-5.219275838021599e-13,4.0881739210769164e-13,1.313177788269801e-10,-15518.638555342564,15990.605417311705,-172621.7570490416
121,100000,-4.800167104027778e-13,1.1894411409040478e-12,1.3679846978199067e-10,-26024.43659552944,19108.974447612167,-179869.277879
122,100000,2.9721820857117204e-13,1.2843701558746214e-12,1.3800293481217306e-10,-17852.31215412538,44254.60400498914,-190672.4414025371
123,100000,1.4408556609895976e-12,4.73962238518912e-13,1.4137400586909505e-10,25383.488910002823,6971.6042709649555,-204001.24474579282
124,100000,2.279401729430928e-13,-5.420744420073007e-13,1.3665370885536641e-10,25135.051198305075,-13173.751002775822,-193082.49891184393
125,100000,4.00792511454805e-13,-1.7503395273961289e-12,1.3399471268191606e-10,6422.954518481935,-21241.215120273777,-188786.23372609986
126,100000,4.060002610224632e-13,2.0952254333863603e-13,1.3731588858441437e-10,-8562.412857380381,-4124.503881494464,-203058.95005012184
127,100000,-1.1380212459334056e-13,-1.085224774177258e-13,1.381376621301585e-10,11886.111673910787,-996.7909173566946,-207831.17118983905
128,100000,5.965993575761135e-13,2.55151129973183e-13,1.4057799096265536e-10,-6398.354267178524,-6271.646661096824,-204741.6175063242
129,100000,-9.08669582592147e-13,1.1710239900891146e-12,1.427265801163968e-10,-38301.9612604299,28389.06858601478,-218880.1748033843
130,100000,1.6736753371009049e-12,-1.4286152994983002e-12,1.4467893718005497e-10,28307.413182504286,-33392.48790664569,-215243.2698056554
131,100000,-5.070612078036479e-14,-1.3399713416597757e-12,1.4078256542066289e-10,-3446.0352142444362,-43401.61046895549,-204544.3761419445
132,100000,6.735615488867875e-13,1.921625611842803e-12,1.3658776858236182e-10,27069.26353609013,46047.310122182644,-194413.90377477626
133,100000,1.3922722007517575e-12,6.822156488140136e-13,1.335352046281261e-10,7957.018223348152,25069.90425407314,-176807.039087326
134,100000,-1.7993590094076731e-13,-2.313898837287317e-12,1.3911747341994209e-10,-12614.936479221371,-37128.28128361169,-204334.22159276158
135,100000,-1.9404649632564902e-12,1.3492294677587369e-13,1.3744703437408078e-10,-21111.47100793933,-4787.325577562216,-200655.0333168662
136,100000,9.694412359148233e-13,9.459291753118276e-13,1.389127312431488e-10,11898.392750761539,16237.20449276172,-205250.74896265665
137,100000,-3.063815086994399e-13,9.764764111336847e-13,1.353225803192209e-10,-914.7893009959298,18463.74836454536,-194939.9095179243
138,100000,-5.587929487446622e-13,-4.8267859945103756e-14,1.392170210423089e-10,632.1913035749918,23681.023162308848,-207752.9406343275
139,100000,2.8873135270216255e-14,-5.314315039596574e-13,1.3545354268658663e-10,7019.170603908068,-8729.455539410128,-174855.94678658817
140,100000,-5.667877228325245e-13,2.1297951430675775e-12,1.357029464940005e-10,-4726.606487780602,20295.388318245725,-187416.83281773204
141,100000,-9.401140844034401e-13,3.7742321141998097e-13,1.3521631668229713e-10,-9826.097216968396,12146.760384669233,-184737.72799849743
142,100000,1.0526489940196714e-12,1.291904316825303e-13,1.3170191627704359e-10,12218.376391385926,7708.607623441142,-190490.92840347558
143,100000,1.5417092585026853e-13,7.592909622428292e-13,1.3487941128246706e-10,-27335.29923837958,34085.27174215899,-174804.16753242456
144,100000,8.093518166070559e-13,9.662891737737355e-13,1.3738771001257613e-10,11012.569162844427,2824.8972709285435,-188178.8857051064
145,100000,3.3868062580471025e-13,1.413072444565866e-12,1.3926775046068938e-10,12892.776995832883,21133.95300096432,-196314.98059413896
146,100000,-3.409130164823208e-13,2.3840682641616014e-13,1.3678164734854658e-10,6641.627344351985,-13287.425881024548,-186018.5039935764
147,100000,-8.647717089617369e-14,-1.3020075486388438e-12,1.343998290233608e-10,20742.567642971295,-33104.859777458114,-190693.74982580225
148,100000,1.173462845142854e-12,2.7519555764737987e-13,1.3839729850463835e-10,14993.380701037615,9241.267346945744,-203857.5379109748
149,100000,-5.296764799540396e-14,-6.617568664876204e-13,1.4131254607234094e-10,10638.3418945816,-12884.700213660051,-219126.15385733242
150,100000,5.287517516912617e-13,2.6934999406409195e-13,1.3757401488959046e-10,38195.52742404049,15807.07392110331,-195133.82912071596
151,100000,-6.333389266150421e-13,-9.214530273741907e-13,1.394181741011185e-10,-24097.454446048163,-6992.794941129654,-195695.27291620022
152,100000,2.801274451695557e-13,-1.1379949817735035e-12,1.3795769957454283e-10,505.8743384259511,-32631.426664441467,-207969.72680403217
153,100000,-2.692980398411341e-13,3.104484940899128e-13,1.3663646968942472e-10,3141.524483093629,10679.574153921452,-199603.94827401778
154,100000,-1.8691384463026346e-13,-1.399072950426638e-12,1.3844976977874253e-10,14839.089925973605,-5708.165408406924,-199654.33774708599
155,100000,2.282050680663595e-13,1.743271503431604e-12,1.3440365915612915e-10,16162.766170550733,27187.019486634792,-193299.3405834581
156,100000,9.735530569551953e-13,-5.589395123194782e-13,1.4170460620373536e-10,9835.573174863726,-2185.777585975329,-208067.21774403605
157,100000,6.720421091802965e-13,1.0105526791579866e-13,1.3527460289933658e-10,14485.336485535434,-10078.834741332286,-192797.5050348682
158,100000,4.610521267204112e-13,6.571826638495085e-13,1.3565168990832225e-10,15670.931222294432,9090.935842966492,-197015.02479172812
159,100000,-1.478862516482347e-12,-1.2014513457265968e-12,1.3600639331668034e-10,-24504.556418495413,4681.110360396044,-202212.16724444664
160,100000,-1.3212104296584278e-12,1.4533128101155295e-12,1.410280558349331e-10,-18787.96694236011,38400.413725929655,-206236.79883049036
161,100000,7.108504931201979e-13,-4.597797691323456e-13,1.4021063994272625e-10,12904.177914846494,-10443.583369848855,-198347.7269417962
162,100000,-1.065335533250554e-12,-2.921033264446966e-13,1.3607020481987595e-10,-15415.637821141312,-1350.6726766735308,-188886.85719973687
163,100000,1.7659767978616948e-12,-2.389414817696718e-13,1.3999081610823555e-10,33603.25736335702,-17086.327281763577,-209992.22693983844
164,100000,1.8912423129236082e-13,-1.9417119846928844e-12,1.4128816438848962e-10,9954.578045345099,-28370.475577129106,-205913.8601353126
165,100000,3.942931089199838e-13,1.415125798990079e-12,1.3376129621861751e-10,-2067.7130321002387,24150.6239070433,-186287.75050349341
166,100000,1.3699790841433969e-12,1.112259662751881e-12,1.3165217221558947e-10,16576.758451890677,16030.127760244055,-178432.98872305662
167,100000,5.719373229371569e-13,6.068915610754814e-13,1.3593896892947532e-10,-1240.6604228838287,22599.83041485091,-179287.46426492583
168,100000,8.461901036772806e-13,5.188522067711641e-13,1.3473249946259265e-10,22019.17617054817,11773.168534566608,-187194.39208272813
169,100000,-2.0271815264248947e-13,3.1943912924136077e-13,1.3642334050503473e-10,-2330.4593566251533,3391.7079499783385,-202063.905725788
170,100000,-1.5465828179317028e-12,7.051140645510994e-13,1.421858767731719e-10,-9895.532294706441,-23303.09036906355,-214204.21610841458
171,100000,-1.113518452927436e-12,-1.5353236177202181e-12,1.320502908372478e-10,-13198.870914982257,-28457.45067521175,-189550.16091693076
172,100000,-2.1912339111400886e-13,-3.783269856399653e-13,1.405778966828252e-10,-7861.619486490711,-12849.609058780414,-198722.31573875778
173,100000,-1.2683552041453632e-12,1.2316288916103426e-13,1.3777335732026704e-10,-25262.589114230028,-28674.223032935646,-209785.33998265295
174,100000,-2.0619085746823168e-13,-1.398631859001463e-12,1.3387469942496404e-10,6618.18298593213,-9760.264501157679,-179173.2258887527
175,100000,2.575363529283629e-13,-4.914258470283009e-13,1.3294445158050507e-10,11226.180206043797,-24725.879898414925,-188844.99422359085
176,100000,2.5494974225785906e-13,-1.0697233509749666e-12,1.3788334795190517e-10,-7935.784091676059,-20775.882233858956,-192694.64932803396
177,100000,-1.2101000845526861e-12,-1.3896748060280848e-12,1.353919058200613e-10,-45405.432469515734,-22323.467383708256,-183495.58929556317
178,100000,-1.975639244448043e-12,-8.060121839990394e-13,1.4427788556838152e-10,-35722.953184304286,-19910.685670439572,-220838.87040849065
179,100000,-1.4798828186268417e-12,-1.947078098216474e-14,1.3942419710522214e-10,-4254.983386842407,5887.382126091605,-188380.97980344464
180,100000,-1.1733453210435028e-12,-5.922914471090011e-13,1.3657131577142697e-10,9142.95934540277,-9183.752798577303,-199696.23550820636
181,100000,-5.202911602544112e-13,-1.7980387486515177e-12,1.4414678335987126e-10,3522.916087867273,-28808.374871260483,-217989.74183778247
182,100000,2.485938638143922e-13,2.23659160016495e-13,1.4069598206549144e-10,1693.7686353825081,-7783.043803329494,-210339.99768342762
183,100000,2.5439085636399734e-12,1.1435018498974257e-12,1.395529680231751e-10,71150.32225609268,11956.66735619944,-195037.6208667025
184,100000,-3.120300221016026e-13,-1.2369552610976834e-12,1.3353963239715452e-10,286.1356303021974,-21657.238383800875,-185591.0974103584
185,100000,-7.245551040484558e-13,8.471946208056824e-13,1.4287972094171382e-10,-9168.751178241078,8781.645806398587,-217533.55678821227
186,100000,-1.0846326195392806e-12,-2.076417322404467e-13,1.3853846160767433e-10,-36166.89093432405,-7457.924730874088,-197455.23468855326
187,100000,-1.6703469540964443e-12,-9.339433775003405e-13,1.409564455002351e-10,-30072.450290284258,-10909.260297362203,-199156.29709701633
188,100000,-1.3451549829990215e-12,6.845902683873144e-13,1.383891384874844e-10,-43284.70182747092,4675.406821393812,-182421.56106873788
189,100000,-8.16241314423314e-13,-1.1267594407823992e-13,1.4013220523888747e-10,-11130.828712552153,-15286.649156930653,-198663.4179194013
190,100000,-4.050391899143774e-13,-1.7068970305463144e-13,1.410200979330214e-10,-9536.462009680796,-1272.894379547644,-212003.81089255036
191,100000,2.2803302140541467e-12,7.267159710648365e-13,1.436143044128872e-10,31554.060876099153,49335.502033705314,-213938.9207971628
192,100000,8.298672987587238e-13,-1.1728480912767854e-12,1.4342035898778106e-10,14118.761133017955,-27705.322519028425,-209962.94788826918
193,100000,-2.3115395619536878e-14,-1.1254988035494693e-12,1.3566719403554233e-10,955.7094577975477,-36719.37465299786,-189477.98533108438
194,100000,5.327717375093184e-14,3.007734861887009e-13,1.3702297531894104e-10,14104.415377826184,-9722.601809249794,-196660.8438975163
195,100000,7.614445607340378e-13,-4.858378567610362e-13,1.317311415377435e-10,14581.349214038672,-17073.392191733692,-173217.88441105917
196,100000,-4.585046042867662e-13,6.029181163949004e-14,1.3980050771362563e-10,-19161.399552261068,13519.401019827124,-212167.4831027942
197,100000,1.856472470738715e-14,5.609249485263715e-15,1.3574940313336617e-10,-5351.398437572758,-21896.70415658723,-184792.13177405775
198,100000,1.8817380621166237e-12,3.1630730830142314e-12,1.3933857409684385e-10,-7498.576630171683,58627.56219940101,-192461.62541425263
199,100000,-6.119008641527439e-13,2.9591737510512465e-13,1.3930061760949784e-10,-1046.1666278564928,12441.378104822257,-200347.02164880242
200,100000,1.28572321117948e-13,-6.162318264234063e-13,1.3711915435836225e-10,6645.708781256709,-47208.99630651823,-195839.703371117
201,100000,1.542692673227832e-12,-8.232726280666722e-13,1.39183745587944e-10,34194.48765955029,281.8515256822877,-211096.88010451777
202,100000,-2.0930951257459912e-13,2.879243831205739e-13,1.3568049353676095e-10,7274.14511263563,434.4861573382978,-187902.54172411415
203,100000,-6.202993011632733e-13,-1.164874689930352e-12,1.3334762120831823e-10,-1926.8048713696758,-24481.68001421088,-182416.99956085524
204,100000,-1.1871612924551155e-12,9.99794129256099e-13,1.3612321055483592e-10,-10813.598867723349,25145.98671569415,-190235.84887017467
205,100000,4.417977238421275e-13,-4.487270190211601e-13,1.3774606175451707e-10,13353.575957642846,-6709.899954167971,-209432.46463257182
206,100000,-7.22000841272574e-13,1.2658569945097756e-13,1.3693838161318933e-10,-34624.27153320379,946.9414854506163,-201409.2324222338
207,100000,6.414124377334889e-13,1.3220683926244836e-13,1.347904728962423e-10,12412.69345558082,14449.046888253555,-185838.61610647675
208,100000,-9.307983337092848e-13,2.5631088800463827e-12,1.3316931779975216e-10,-1564.1518297556415,35405.216231803905,-184662.6266814276
209,100000,-1.4698730221150427e-13,-5.3251523406037087e-14,1.3408904111991447e-10,-4285.7192792175265,-12750.081085964111,-189315.39341138827
210,100000,-2.2683791859450753e-12,4.965887593447297e-13,1.342558819089214e-10,-51687.48195785134,18428.2535068862,-195863.51027743457
211,100000,-2.1886905100240153e-12,1.3725574717101075e-12,1.504236987256105e-10,-18875.858708861237,11511.521045559664,-233095.55166727578
212,100000,1.924657333733614e-12,-3.5975609109845875e-13,1.4566898632245666e-10,38453.50685384427,-9319.174565848281,-217720.5479386207
213,100000,-1.643186982179249e-12,1.1595223438970774e-12,1.2966924198065847e-10,-14851.807179917429,40251.04631603192,-168701.900474695
214,100000,-1.0974009387665255e-12,-4.805104870682779e-13,1.355123520504376e-10,-1715.5660086632583,-7073.401254369821,-198467.64421449433
215,100000,-5.778547710349767e-14,-8.610207353511693e-13,1.3726542504254244e-10,-13942.830562292951,-30920.973248035836,-198181.85314570513
216,100000,-1.2943332723981753e-12,-2.9089223384823168e-12,1.4247467807109297e-10,7540.008372587176,-49358.81535567049,-217580.07470024232
217,100000,-1.6565854384175363e-12,-1.0037370582356923e-12,1.342053673452906e-10,-25666.61275630485,-31963.324549207846,-173956.3396034234
218,100000,6.268222649284465e-13,1.2915795617728392e-12,1.377927334642759e-10,7206.266479391112,40785.57066519895,-197452.87032387906
219,100000,2.729498326052144e-13,5.813572433088998e-13,1.3858720334001916e-10,5665.7880283954855,556.10239084299,-205822.15247044095
220,100000,-1.0409657338061948e-12,-6.699876302607128e-13,1.4484952680328558e-10,-20130.606557275736,-1141.2973202077783,-229054.50091541608
221,100000,7.987449157176267e-13,7.782573016741724e-13,1.3502900824046683e-10,20036.503037690596,-13268.502468057195,-192596.8454405274
222,100000,2.1362899610276267e-13,1.6584988123706888e-12,1.4064543642958726e-10,7768.369039527588,39920.30994931973,-206095.04950799476
223,100000,4.328148071355882e-13,-2.746592172214839e-13,1.3697406390586394e-10,18013.836306505542,-8530.59166348849,-180461.39901240365
224,100000,-7.854331354387067e-13,8.668422381244331e-14,1.3445400174529497e-10,-8330.584577130658,15657.904807073397,-184821.07028427042
225,100000,-2.2918298402069477e-13,-2.543060282715894e-13,1.384453354782078e-10,7061.568303828995,19987.922392466106,-204043.2634473509
226,100000,1.1459637260210638e-12,5.187568124889783e-13,1.3784076730026692e-10,15958.287685389558,-2382.21400548624,-195362.56192846555
227,100000,-6.668816761676147e-13,-3.0086046096222643e-12,1.35987232859697e-10,-21082.077524146283,-92531.21235553201,-191902.6869993486
228,100000,-1.5052768215153999e-12,-1.0004866769015442e-12,1.3583178188782652e-10,-27072.90048424004,-22265.00897418747,-196324.91788289428
229,100000,-1.2016922166636164e-12,-2.5463765938953243e-13,1.366502457801903e-10,-31561.70867069848,-2179.053950585344,-192095.5931494742
230,100000,2.6908538224058506e-13,1.5100856687550958e-12,1.421891452214532e-10,16224.484280679384,46325.43497333523,-210372.19415302252
231,100000,-1.8256153299594518e-13,-8.654274390378463e-13,1.3825556799318038e-10,-1344.238741138019,-26821.406592733725,-184289.97220553018
232,100000,1.261452152359303e-12,-1.4599352030295524e-12,1.409112036682942e-10,12061.286953466513,-40664.45054893287,-204710.68443432596
233,100000,-5.469686603999858e-13,1.6136186682177028e-12,1.3874028418038825e-10,-21817.968081658306,44694.62020019222,-206886.61634896958
234,100000,8.579120713601422e-13,-2.6670719348660227e-13,1.3653854084011183e-10,30747.153358038817,-1600.1222676443394,-192980.87404694362
235,100000,8.981671932848954e-13,5.797108867762792e-13,1.358549910352543e-10,24868.1001940212,15879.708528616937,-184807.93104322
